"","season_info_id","season_name","diet_scat_date","diets_id","sample_num","sample_type","species","sex","location","beach_id","collection_date","collector","process_date","processor","krill_type","fish_type","squid_type","carapace_save","tag_id","tag","tag_type","primary_tag","pinniped_id","notes","created_dt"
"441",21,"2017/18",2017-12-23,1509,15,"scat","Fur seal","F","Copi Central",81,2018-01-01,"SMW",2018-01-08,"ANF","Yes","Yes","No",FALSE,NA,NA,NA,NA,NA,"SMW helped with processing. Had fish ray bones and worms",2018-01-05 18:43:58.55
"442",21,"2017/18",2017-12-23,1510,16,"scat","Fur seal","F","Hue Central",74,2018-01-01,"SMW",2018-01-02,"ANF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"SMW helped with processing",2018-01-05 18:44:14.767
"443",21,"2017/18",2017-12-23,1511,17,"scat","Fur seal","F","Cachorros West",115,2018-01-02,"ANF",2018-01-03,"ANF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"SMW helped with processing",2018-01-05 18:44:36.167
"444",21,"2017/18",2017-12-23,1512,18,"scat","Fur seal","F","Chungungo West",64,2018-01-02,"ANF",2018-02-10,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"JXS helped with processing",2018-01-05 18:44:58.59
"445",21,"2017/18",2017-12-23,1513,19,"scat","Fur seal","F","Chungungo West",64,2018-01-02,"ANF",2018-02-03,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-05 18:45:14.88
"446",21,"2017/18",2017-12-23,1514,20,"scat","Fur seal","F","Hue West",79,2018-01-05,"SMW",2018-01-06,"SMW","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"ANF helped with processing",2018-01-05 18:45:39.667
"447",21,"2017/18",2017-12-23,1516,21,"scat","Fur seal","F","Chungungo Central",62,2018-01-06,"SMW",2018-01-08,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-12 17:53:40.83
"448",21,"2017/18",2017-12-23,1517,22,"scat","Fur seal","F","Copi Central",81,2018-01-06,"SMW",2018-01-12,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-12 17:53:54.873
"449",21,"2017/18",2017-12-23,1518,23,"scat","Fur seal","F","Daniel",133,2018-01-07,"MEG",2018-01-12,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-12 17:54:26.25
"450",21,"2017/18",2017-12-23,1519,24,"scat","Fur seal","F","Marko",116,2018-01-07,"MEG",2018-01-10,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-12 17:54:42.99
"451",21,"2017/18",2017-12-23,1520,25,"scat","Fur seal","F","Copi East",83,2018-01-09,"SMW",2018-01-09,"ANF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"First sample collected was too small and had nothing in it, so was replaced with this sample. SMW helped with processing",2018-01-12 17:57:22.007
"452",21,"2017/18",2017-12-23,1521,26,"scat","Fur seal","F","Copi Central",81,2018-01-09,"SMW",2018-01-09,"ANF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"SMW helped with processing",2018-01-12 17:57:37.55
"453",21,"2017/18",2017-12-23,1522,27,"scat","Fur seal","F","Copi Central",81,2018-01-09,"SMW",2018-01-09,"SMW","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"First sample collected was a fasting scat and had nothing in it, so was replaced with this sample. ANF helped with processing",2018-01-12 17:58:15.7
"454",21,"2017/18",2017-12-23,1524,28,"scat","Fur seal","F","Cachorros West",115,2018-01-08,"ANF",2018-01-10,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-12 17:58:56.19
"455",21,"2017/18",2017-12-23,1525,29,"scat","Fur seal","F","Maderas Central",101,2018-01-08,"SMW",2018-01-10,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-12 17:59:52.557
"456",21,"2017/18",2017-12-23,1526,30,"scat","Fur seal","F","Hue Central",74,2018-01-09,"SMW",2018-01-09,"SMW","Yes","Yes","No",FALSE,NA,NA,NA,NA,NA,"ANF helped with processing",2018-01-12 18:00:24.76
"457",21,"2017/18",2017-12-23,1528,31,"scat","Fur seal","F","Nibaldo",135,2018-01-13,"SMW",2018-01-15,"ANF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,NA,2018-01-16 17:15:41.827
"458",21,"2017/18",2017-12-23,1529,38,"scat","Fur seal","F","Copi Central",81,2018-01-16,"SMW",2018-01-16,"ANF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,NA,2018-01-27 14:57:35.85
"459",21,"2017/18",2017-12-23,1530,33,"scat","Fur seal","F","Hue West",79,2018-01-14,"SMW",2018-01-14,"ANF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,NA,2018-01-27 15:11:38.213
"460",21,"2017/18",2017-12-23,1531,36,"scat","Fur seal","F","Marko",116,2018-01-15,"JXS",2018-01-16,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 15:20:42.85
"461",21,"2017/18",2017-12-23,1532,40,"scat","Fur seal","F","Copi Central",81,2018-01-16,"ANF",2018-01-19,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"nematodes present",2018-01-27 15:25:21.187
"462",21,"2017/18",2017-12-23,1534,34,"scat","Fur seal","F","Daniel",133,2018-01-15,"MEG",2018-01-20,"MEG","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 15:29:08.833
"463",21,"2017/18",2017-12-23,1535,37,"scat","Fur seal","F","Hue Central",74,2018-01-16,"SMW",2018-01-20,"SMW","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 15:31:41.933
"464",21,"2017/18",2017-12-23,1536,35,"scat","Fur seal","F","Marko",116,2018-01-15,"MEG",2018-01-20,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 15:34:07.763
"465",21,"2017/18",2017-12-23,1537,32,"scat","Fur seal","F","Copi Hill",87,2018-01-14,"SMW",2018-01-20,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 15:37:01.83
"466",20,"2016/17",2016-12-17,414,14,"scat","Fur seal","F","Nibaldo",135,2016-12-27,"WMT",2017-01-02,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2017-01-24 12:17:04.05
"467",20,"2016/17",2016-12-17,415,15,"scat","Fur seal","F","Hue West",79,2016-12-26,"SMW",2017-01-01,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2017-01-24 13:33:27.167
"468",20,"2016/17",2016-12-17,417,16,"scat","Fur seal","F","Daniel",133,2016-12-26,"WMT",2017-01-07,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2017-01-24 13:35:37.843
"469",20,"2016/17",2016-12-17,418,17,"scat","Fur seal","F","Hue West",79,2016-12-27,"RBC",2016-12-30,"RBC","Yes","No","No",TRUE,NA,NA,NA,NA,NA,NA,2017-01-24 13:38:13.53
"470",20,"2016/17",2016-12-17,419,18,"scat","Fur seal","F","Hue Central",74,2016-12-27,"RBC",2016-12-31,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2017-01-24 13:39:05.543
"471",20,"2016/17",2016-12-17,420,19,"scat","Fur seal","F","Marko",116,2016-12-27,"RBC",2017-01-31,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2017-01-24 13:41:47.16
"472",20,"2016/17",2016-12-17,421,20,"scat","Fur seal","F","Cachorros",108,2016-12-27,"RBC",2017-01-29,"RBC","Yes","No","No",TRUE,NA,NA,NA,NA,NA,NA,2017-01-24 13:42:56.14
"473",20,"2016/17",2016-12-17,1400,21,"scat","Fur seal","F","Copi Central",81,2016-12-31,"WMT",2017-01-06,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:09:14.907
"474",20,"2016/17",2016-12-17,1401,22,"scat","Fur seal","F","Hue Central",74,2016-12-31,"WMT",2017-01-05,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:16:00.02
"475",20,"2016/17",2016-12-17,1402,23,"scat","Fur seal","F","Hue East",75,2016-12-31,"WMT",2017-01-03,"ENF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:19:07.39
"476",20,"2016/17",2016-12-17,1403,24,"scat","Fur seal","F","Hue East",75,2016-12-31,"WMT",2017-02-06,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF; Sample too deteriorated to be measured",2017-02-28 13:23:00.517
"477",20,"2016/17",2016-12-17,1404,25,"scat","Fur seal","F","Marko",116,2016-12-31,"WMT",2017-01-03,"ENF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:24:05.38
"478",20,"2016/17",2016-12-17,1405,28,"scat","Fur seal","F","Cachorros West",115,2017-01-03,"SMW",2017-01-04,"ENF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:26:56.483
"479",20,"2016/17",2016-12-17,1406,26,"scat","Fur seal","F","Copi Central",81,2017-01-03,"WMT",2017-01-04,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:32:01.92
"480",20,"2016/17",2016-12-17,1407,27,"scat","Fur seal","F","Hue Central",74,2017-01-03,"WMT",2017-01-05,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:35:03.98
"481",20,"2016/17",2016-12-17,1408,29,"scat","Fur seal","F","Chungungo Central",62,2017-01-03,"SMW",2017-01-04,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:40:36.783
"482",20,"2016/17",2016-12-17,1409,30,"scat","Fur seal","F","Chungungo Central",62,2017-01-03,"SMW",2017-01-05,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:43:21.22
"483",20,"2016/17",2016-12-17,1410,31,"scat","Fur seal","F","Copi Hill",87,2017-01-07,"WMT",2017-01-13,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:47:16.63
"484",20,"2016/17",2016-12-17,1411,32,"scat","Fur seal","F","Hue Central",74,2017-01-07,"WMT",2017-01-11,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:50:26.76
"485",20,"2016/17",2016-12-17,1412,33,"scat","Fur seal","F","Hue Central",74,2017-01-07,"WMT",2017-01-10,"ENF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:53:15.35
"486",20,"2016/17",2016-12-17,1413,34,"scat","Fur seal","F","Hue Central",74,2017-01-07,"WMT",2017-01-11,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:56:41.88
"487",20,"2016/17",2016-12-17,1414,35,"scat","Fur seal","F","Cachorros West",115,2017-01-07,"SMW",2017-01-11,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 13:59:22.713
"488",20,"2016/17",2016-12-17,1415,36,"scat","Fur seal","F","Daniel",133,2017-01-08,"JXS",2017-01-10,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 14:02:14.283
"489",20,"2016/17",2016-12-17,1417,37,"scat","Fur seal","F","Daniel",133,2017-01-08,"JXS",2017-01-09,"ENF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 14:04:41.413
"490",20,"2016/17",2016-12-17,1418,38,"scat","Fur seal","F","Marko",116,2017-01-08,"JXS",2017-01-09,"ENF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 14:07:21.763
"491",20,"2016/17",2016-12-17,1419,39,"scat","Fur seal","F","Chungungo Central",62,2017-01-08,"SMW",2017-01-13,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 14:09:55.833
"492",20,"2016/17",2016-12-17,1421,40,"scat","Fur seal","F","Chungungo Central",62,2017-01-08,"SMW",2017-01-13,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 14:12:32.18
"493",20,"2016/17",2016-12-17,1424,41,"scat","Fur seal","F","Hue Central",74,2017-01-14,"WMT",2017-01-20,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:02:45.833
"494",20,"2016/17",2016-12-17,1427,42,"scat","Fur seal","F","Maderas Central",101,2017-01-14,"WMT",2017-01-19,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:04:01.587
"495",20,"2016/17",2016-12-17,1428,43,"scat","Fur seal","F","Cachorros West",115,2017-01-14,"SMW",2017-01-20,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:04:35.407
"496",20,"2016/17",2016-12-17,1429,44,"scat","Fur seal","F","Chungungo West",64,2017-01-14,"SMW",2017-01-19,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:05:03.643
"497",20,"2016/17",2016-12-17,1430,45,"scat","Fur seal","F","Chungungo West",64,2017-01-14,"SMW",2017-01-20,"ENF","Yes","Yes","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF. Krill parts observed, but too deteriorated to be measured",2017-02-28 15:05:48.96
"498",20,"2016/17",2016-12-17,1432,46,"scat","Fur seal","F","Daniel",133,2017-01-15,"JXS",2017-01-16,"ENF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:06:54.533
"499",20,"2016/17",2016-12-17,1433,47,"scat","Fur seal","F","Chungungo Central",62,2017-01-15,"SMW",2017-01-19,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:07:24.7
"500",20,"2016/17",2016-12-17,1434,48,"scat","Fur seal","F","Maderas Central",101,2017-01-15,"SMW",2017-01-18,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:07:40.49
"501",20,"2016/17",2016-12-17,1435,49,"scat","Fur seal","F","Maderas Central",101,2017-01-15,"SMW",2017-01-18,"ENF","Yes","Yes","Yes",TRUE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:07:59.007
"502",20,"2016/17",2016-12-17,1436,50,"scat","Fur seal","F","Copi Hill",87,2017-01-15,"WMT",2017-01-16,"ENF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:08:19.99
"503",20,"2016/17",2016-12-17,1437,51,"scat","Fur seal","F","Chonos",58,2017-01-21,"SMW",2017-01-25,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:54:58.98
"504",20,"2016/17",2016-12-17,1438,52,"scat","Fur seal","F","Chungungo West Flats",70,2017-01-22,"SMW",2017-01-23,"ENF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:55:21.033
"505",20,"2016/17",2016-12-17,1439,53,"scat","Fur seal","F","Cachorros West",115,2017-01-22,"SMW",2017-01-25,"ENF","Yes","Yes","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:55:41.05
"506",20,"2016/17",2016-12-17,1440,54,"scat","Fur seal","F","Hue East",75,2017-01-22,"WMT",2017-01-23,"ENF","Yes","Yes","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:56:06.01
"507",20,"2016/17",2016-12-17,1441,55,"scat","Fur seal","F","Marko",116,2017-01-22,"JXS",2017-01-23,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF. Krill parts observed, but too deteriorated to be measured",2017-02-28 15:56:29.55
"508",20,"2016/17",2016-12-17,1443,56,"scat","Fur seal","F","Marko",116,2017-01-23,"JXS",2017-01-25,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:57:12.587
"509",20,"2016/17",2016-12-17,1444,57,"scat","Fur seal","F","Marko",116,2017-01-23,"RBC",2017-01-25,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:58:10.84
"510",20,"2016/17",2016-12-17,1445,58,"scat","Fur seal","F","Marko",116,2017-01-23,"RBC",2017-01-23,"ENF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:58:33.833
"511",20,"2016/17",2016-12-17,1446,59,"scat","Fur seal","F","Marko",116,2017-01-23,"RBC",2017-01-24,"ENF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 15:58:45.313
"512",20,"2016/17",2016-12-17,1447,60,"scat","Fur seal","F","Chungungo Hill",68,2017-01-23,"SMW",2017-01-24,"ENF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,"Processed by EF",2017-02-28 16:00:06.76
"513",21,"2017/18",2017-12-23,1540,41,"scat","Fur seal","F","Marko",116,2018-01-20,"MEG",2018-01-20,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 16:00:40.583
"514",21,"2017/18",2017-12-23,1541,42,"scat","Fur seal","F","Marko",116,2018-01-20,"MEG",2018-01-20,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 16:02:03.383
"515",21,"2017/18",2017-12-23,1542,43,"scat","Fur seal","F","Copi Hill",87,2018-01-20,"SMW",2018-01-25,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 16:05:35.84
"516",21,"2017/18",2017-12-23,1544,44,"scat","Fur seal","F","Hue Central",74,2018-01-20,"SMW",2018-01-23,"SMW","Yes","No","No",TRUE,NA,NA,NA,NA,NA,NA,2018-01-27 16:07:42.11
"517",21,"2017/18",2017-12-23,1545,45,"scat","Fur seal","F","Maderas Central",101,2018-01-20,"SMW",2018-01-21,"JXS","Yes","Yes","Yes",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 16:14:11.8
"518",21,"2017/18",2017-12-23,1546,47,"scat","Fur seal","F","Marko",116,2018-01-21,"MEG",2018-01-21,"MEG","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 16:18:11.51
"519",21,"2017/18",2017-12-23,1547,48,"scat","Fur seal","F","Marko",116,2018-01-21,"MEG",2018-01-21,"MEG","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 16:20:48.587
"520",21,"2017/18",2017-12-23,1548,49,"scat","Fur seal","F","Copi East",83,2018-01-21,"SMW",2018-01-23,"MEG","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 16:24:39.28
"521",21,"2017/18",2017-12-23,1549,46,"scat","Fur seal","F","Copi Central",81,2018-01-20,"SMW",2018-01-21,"JXS","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"Only 16 measurable carapaces found",2018-01-27 16:29:21
"522",21,"2017/18",2017-12-23,1550,50,"scat","Fur seal","F","Hue Central",74,2018-01-21,"SMW",2018-01-26,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-01-27 16:35:45.82
"523",21,"2017/18",2017-12-23,1551,51,"scat","Fur seal","F","Chungungo Central",62,2018-01-27,"ANF",2018-01-27,"ANF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,NA,2018-02-06 17:23:44.897
"524",21,"2017/18",2017-12-23,1552,52,"scat","Fur seal","F","Daniel",133,2018-01-27,"JXS",2018-01-28,"SMW","Yes","Yes","No",FALSE,NA,NA,NA,NA,NA,NA,2018-02-06 17:24:00.41
"525",21,"2017/18",2017-12-23,1553,53,"scat","Fur seal","F","Selknam",150,2018-01-28,"SMW",2018-01-29,"ANF","Yes","Yes","No",FALSE,NA,NA,NA,NA,NA,"JS assisted with processing",2018-02-06 17:24:14.257
"526",21,"2017/18",2017-12-23,1554,54,"scat","Fur seal","F","Copi Central",81,2018-01-28,"SMW",2018-01-30,"SMW","Yes","Yes","No",FALSE,NA,NA,NA,NA,NA,NA,2018-02-06 17:24:26.587
"527",21,"2017/18",2017-12-23,1555,55,"scat","Fur seal","F","Hue East",75,2018-01-28,"SMW",2018-01-30,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-02-06 17:24:39.873
"528",21,"2017/18",2017-12-23,1556,56,"scat","Fur seal","F","Copi Hill",87,2018-01-29,"SMW",2018-01-29,"JXS","Yes","Yes","No",FALSE,NA,NA,NA,NA,NA,"ANF assisted with processing",2018-02-06 17:24:57.09
"529",21,"2017/18",2017-12-23,1557,57,"scat","Fur seal","F","Copi East",83,2018-01-29,"SMW",2018-01-30,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-02-06 17:25:08.61
"530",21,"2017/18",2017-12-23,1558,58,"scat","Fur seal","F","Hue East",75,2018-01-30,"SMW",2018-02-01,"ANF","Yes","Yes","No",TRUE,NA,NA,NA,NA,NA,NA,2018-02-06 17:25:27.743
"531",21,"2017/18",2017-12-23,1559,59,"scat","Fur seal","F","Chungungo Ridge",69,2018-01-30,"ANF",2018-01-30,"ANF","Yes","Yes","Yes",TRUE,NA,NA,NA,NA,NA,NA,2018-02-06 17:27:17.977
"532",21,"2017/18",2017-12-23,1560,60,"scat","Fur seal","F","Hue West",79,2018-01-30,"SMW",2018-01-31,"JXS","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-02-06 17:28:02.65
"533",21,"2017/18",2017-12-23,1561,61,"scat","Fur seal","F","Marko",116,2018-02-03,"SMW",2018-02-03,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-02-07 08:19:17.78
"534",21,"2017/18",2017-12-23,1562,62,"scat","Fur seal","F","Marko",116,2018-02-03,"JXS",2018-02-05,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-02-07 08:19:31.3
"535",21,"2017/18",2017-12-23,1563,63,"scat","Fur seal","F","Copi Flats",84,2018-02-04,"SMW",2018-02-04,"SMW","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-02-07 08:19:49.9
"536",21,"2017/18",2017-12-23,1564,64,"scat","Fur seal","F","Copi Hill",87,2018-02-04,"SMW",2018-02-05,"ANF","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-02-07 08:20:04.247
"537",21,"2017/18",2017-12-23,1565,65,"scat","Fur seal","F","Copi Central",81,2018-02-04,"SMW",2018-02-06,"SMW","Yes","Yes","Yes",TRUE,NA,NA,NA,NA,NA,"Worms",2018-02-07 08:20:15.05
"538",21,"2017/18",2017-12-23,1566,66,"scat","Fur seal","F","Hue Central",74,2018-02-04,"SMW",2018-02-06,"JXS","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2018-02-07 08:20:25.63
"539",21,"2017/18",2017-12-23,1567,67,"scat","Fur seal","F","Copi Central",81,2018-02-04,"SMW",2018-02-09,"ANF","Yes","No","No",TRUE,NA,NA,NA,NA,NA,NA,2018-02-07 08:20:49.99
"540",21,"2017/18",2017-12-23,1569,68,"scat","Fur seal","F","Maderas Flats",103,2018-02-04,"SMW",2018-02-09,"ANF","Yes","Yes","No",TRUE,NA,NA,NA,NA,NA,NA,2018-02-07 08:21:10.523
"541",21,"2017/18",2017-12-23,1570,69,"scat","Fur seal","F","Loberia",97,2018-02-04,"ANF",2018-02-08,"SMW","Yes","Yes","No",FALSE,NA,NA,NA,NA,NA,NA,2018-02-07 08:21:23.45
"542",21,"2017/18",2017-12-23,1571,70,"scat","Fur seal","F","Selknam",150,2018-02-06,"SMW",2018-02-09,"ANF","No","Yes","Yes",FALSE,NA,NA,NA,NA,NA,"Scat was slightly red when picked up, but no krill parts were found in it",2018-02-07 08:22:35.483
"543",19,"2015/16",2015-12-19,328,29,"scat","Fur seal","F","Maderas West",106,2016-01-03,"WHA",2016-01-13,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,"To deteriorated to get 20 carapaces to measure.",2016-01-30 14:00:21
"544",19,"2015/16",2015-12-19,329,30,"scat","Fur seal","F","Copi East",83,2016-01-03,"WHA",2016-01-13,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2016-01-30 14:02:58
"545",19,"2015/16",2015-12-19,330,31,"scat","Fur seal","F","Chungungo East",66,2016-01-09,"WMT",2016-01-19,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2016-01-30 18:22:40
"546",19,"2015/16",2015-12-19,331,32,"scat","Fur seal","F","Chungungo Central",62,2016-01-09,"WMT",2016-01-19,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2016-01-30 18:23:29
"547",19,"2015/16",2015-12-19,332,33,"scat","Fur seal","F","Marko",116,2016-01-09,"MEG",2016-01-18,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2016-01-30 18:24:17
"548",19,"2015/16",2015-12-19,333,34,"scat","Fur seal","F","Maderas West",106,2016-01-09,"WHA",2016-01-19,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2016-01-30 18:24:50
"549",19,"2015/16",2015-12-19,334,35,"scat","Fur seal","F","Maderas Central",101,2016-01-09,"WHA",2016-01-18,"RBC","Yes","No","No",TRUE,NA,NA,NA,NA,NA,NA,2016-01-30 18:25:30
"550",19,"2015/16",2015-12-19,335,36,"scat","Fur seal","F","Copi Central",81,2016-01-09,"WHA",2016-01-17,"RBC","Yes","No","No",TRUE,NA,NA,NA,NA,NA,NA,2016-01-30 18:25:50
"551",19,"2015/16",2015-12-19,336,37,"scat","Fur seal","F","Hue West",79,2016-01-09,"WHA",2016-01-18,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2016-01-30 18:26:14
"552",19,"2015/16",2015-12-19,337,38,"scat","Fur seal","F","Hue Central",74,2016-01-09,"WHA",2016-01-19,"RBC","Yes","No","No",FALSE,NA,NA,NA,NA,NA,NA,2016-01-30 18:26:46
"553",21,"2017/18",2017-12-23,1573,72,"scat","Fur seal","F","Copi Central",81,2018-02-10,"SMW",2018-02-10,"ANF","Yes","Yes","No",TRUE,NA,NA,NA,NA,NA,"JS helped with processing. Worms present",2018-02-18 20:26:02.717
"554",21,"2017/18",2017-12-23,1574,73,"scat","Fur seal","F","Maderas Flats",103,2018-02-11,"SMW",2018-02-11,"ANF","Yes","No","Yes",FALSE,NA,NA,NA,NA,NA,"JS helped with processing",2018-02-18 20:26:18.97
"555",21,"2017/18",2017-12-23,1575,74,"scat","Fur seal","F","Copi Flats",84,2018-02-11,"SMW",2018-02-12,"SMW","Yes","Yes","Yes",FALSE,NA,NA,NA,NA,NA,"JS helped with processing. Krill present, but no measurable carapaces",2018-02-18 20:26:34.397
"556",21,"2017/18",2017-12-23,1576,75,"scat","Fur seal","F","Marko",116,2018-02-11,"JXS",2018-02-13,"ANF","Yes","Yes","No",TRUE,NA,NA,NA,NA,NA,"Yellow flukes (worms) present",2018-02-18 20:26:49.017
"557",21,"2017/18",2017-12-23,1578,76,"scat","Fur seal","F","Nibaldo",135,2018-02-11,"ANF",2018-02-11,"ANF","Yes","Yes","No",FALSE,NA,NA,NA,NA,NA,"Fish parts but no otoliths. Anthropods present",2018-02-18 20:27:24.963
"558",21,"2017/18",2017-12-23,1579,77,"scat","Fur seal","F","Ballena Flats",50,2018-02-11,"ANF",2018-02-11,"ANF","Yes","Yes","Yes",FALSE,NA,NA,NA,NA,NA,NA,2018-02-18 20:27:37.74
